address,balance,share
0x1a719c0d0990f4a49eee2f5eb1b3324899969a55,2e+19,0
0x8357717ab1eec4afa6e9fbd3810cef04d5e24f01,2e+19,0
0xca7df920002c072dfa6095e5951d95ec83d8aa17,2e+19,0
0xb75fc3e2c703de3fcb017e0109abcb067a6ef516,2e+19,0
0x4dcf5666976a69190d180f2dda5c7132297df0de,2e+19,0
0xfa2189be9da9a1efeb5a125cefa8792b1fb87b51,2e+19,0
0xac9afed1ae004cbb7902a212f9001f03d246c77c,2e+19,0
0x1085acd9ad8a36c08e2919f92c9a31006d54dec4,2e+19,0
0x7548540b8edb67e6190c5c3f61165e1a447d6152,2e+19,0
0xe90c2511d4e5309e8a39015d9b2183298243dfe6,2e+19,0
0x34f2662aeae97fa60a1e0e9f9348d423bea51803,2e+19,0
0x9d574275ab6dec6dbfb5a6c3e7d53e2c844d2dc7,2e+19,0
0x1cfc3c819639cf0b980340aa5923bf595d5bbe3b,2e+19,0
0x115bf871ae0bd06d1eb507f628c37bc1c9f77913,2e+19,0
0x532a23984bfbfec2f728708510d698959dbac111,2e+19,0
0xe00e8e52ef2297aa5e00d52487a5cda5820072c9,2e+19,0
0x7db208f6519d577f196b07919287e04f14881956,2e+19,0
0xeb3da35d6d77970ba55fe47c6f8ecfbfb9e350c1,2e+19,0
0x2da49d30b4754f7146f59486b88b599037052eb0,2e+19,0
0x87ef36f6a25f567381bc7db55d7ce7dd8ba3da81,2e+19,0
0xa32f1d780695922b031ddd6cdb5e7c474b6f286b,2e+19,0
0xf5c16be04c8ef5c62fd84dd599b09f90a06dc6b3,2e+19,0
0x230e08f257c789ea53f7e325ac4e429e7c5c3f39,2e+19,0
0x45a3f0098fa8329fa9922b7eccfb3b9de3db78e2,2e+19,0
0x0ec0f32a27c700f7ee154d223e109d45ca728d34,2e+19,0
0xf2087d8507cd889e1b987db1288a406c8ec00e5c,2e+19,0
0xb64df3f903f99e79338ed25fcb9034ae209772df,2e+19,0
0xfa16c46930b9119200a2f56eaf8181b9a8fe9d6b,2e+19,0
0xc5d0df48fee79838d99bce89b4d69cccf13b7bd1,2e+19,0
0xc72a5484999813ad121dc912740dbf05789811aa,2e+19,0
0xb472a03f63c4e06f95ffcf602a4881dae3994fc3,2e+19,0
0x75a7fd752ea9842e5618bf3b589a4ab0935ea65e,2e+19,0
0xe2d5dfd0091146784a7fa4c4f8a4afd8e4a6e0f8,2e+19,0
0x9342c73d6d930e9495447b9366f9f5731c20073f,2e+19,0
0x3c7dab742c380fdeacef9a2a462b7a7a9b102d75,2e+19,0
0x0903a256cd74158394c79eeb839a49a8cc4ef92a,2e+19,0
0x7936f26b82dcc752fc8d31975b588fd744a269ef,2e+19,0
0x2024bfd9ff53bcdd5545bce0bfc2d5e97833c279,2e+19,0
0xf493cd226c2432fb554770040eda728803f9e02f,2e+19,0
0x658b72651d030e821811edfd6c54bfddd82ea05b,2e+19,0
0x8d16991abc44e13000b7b26188c3a0630cada29c,2e+19,0
0xf57ef5ec73357058347b8d623994855d688c7096,2e+19,0
0xe446d277eaf7aaf152638023601d674ef028e60d,2e+19,0
0xc50efba4861aecb23a8b7758a06ce661ea43870c,2e+19,0
0xa4251037833ca18fcc74fbd0b9f87261c300a11d,2e+19,0
0xe34f8343de0867cb7327206d5b6fcd30d236c931,2e+19,0
0x5144c5e2132c939164775cbfb637f0f371dbc808,2e+19,0
0xf0aea9fc2f9d5f5e656303d500fb8e67036f972a,2e+19,0
0x99720acca29f75e1ae316865595d8c5e00a3fcba,2e+19,0
0xdae5e920eb41c0f5dffc998d79227bbcdda67a18,2e+19,0
0x76d85c57fd91b1928cd6be72501ea3c48858ffda,2e+19,0
0xb99d062feaa4fd5279a011b7b491562216a7fc96,2e+19,0
0x6aa684768564bd324fcda8bda0ac8f613131b176,2e+19,0
0x72d0bf3a4dda64472550573b13f5e15634927204,2e+19,0
0xb10683c18d94035fb91ddeaa31f5ace08a9ab2cd,2e+19,0
0x0f86b04bcddb12c0655aebd4a1877a1d9114a95d,2e+19,0
0x9d4d151f5e3a9bf10e4b646c5bab224ad2ba356c,2e+19,0
0xc94b8a527816a27e04d19f2c4900db1d24211148,2e+19,0
0xecb5f7b8e01140456dc596d48802986bbec46d56,2e+19,0
0x33b81b053c5276876dd48ac06f364a78250dc13a,2e+19,0
0x0808ba79d15aaac2e1f399e2117e434c219f51ae,2e+19,0
0x3f58d0e2e55586971a6a6ca62aa977c3102d867c,2e+19,0
0xd49f20a8339ffe6471d3a32f874fc82cfdd98750,2e+19,0
0xd090a2c4845783a8988ada706ae1f0340f3e120d,2e+19,0
0x17b24cfd8049429c0a833308a8c8c72444cd776f,2e+19,0
0x6e285cc1c093698a7a90c2bc63a44f1fd3dcba69,2e+19,0
0xacebdcb33ed332c47568f64ed354a804288c3a79,2e+19,0
0x614d116c7159cf3b7ee8f4d4eedf8736ea3d053e,2e+19,0
0x6dd5e22e6eebe767e83d095de4aa5e3452440cb2,2e+19,0
0x81d1fa49797dbb1b5e0cff180c1efb32739da4c9,2e+19,0
0xd4268af265c39c3506614777e09acd7994f9024f,2e+19,0
0x7f573c00c7ddb93539d4ef3875726d0fbf7e3c94,2e+19,0
0x03d385d11cb5ac63be364afd720272ae434bc7ae,2e+19,0
0xb78cac73f9b6e8e21157f51eabe33578b690233e,2e+19,0
0x03963c46737b22a6c5b87c3c81bf94e950366781,2e+19,0
0x94f7369ca2bc29b9fb56398f61a691ac4e410991,2e+19,0
0x635849067ddef0ff389312cbd7468fe9f1c375e9,2e+19,0
0x081edf2d8324cd040261c09e7bccfbf97288c8e4,2e+19,0
0xb02f60108bde2e426d74d15345c52f6862a1413b,2e+19,0
0xd68b14f2b0b99c7d961597563162707a5c4681e5,2e+19,0
0x6246dd007edf781656a7a93c3605a785f1c141db,2e+19,0
0x6e30d2079acf07790e292b550499870a47e00c97,2e+19,0
0x2beacc97c04ea8c6a09197cbf88fda4f22d28317,2e+19,0
0xa8bf7bb037e829f0c3e779f73583c7dfab2c0b99,2e+19,0
0xf03aaaa1117dd0d71febdcd388b3c3bc5503e74b,2e+19,0
0x7f1426909763777a7269a6ce5eb533fc6bb1422d,2e+19,0
0x798797e2e63d6595c63b6c63494ac87d4bd1c959,2e+19,0
0x98094ae01c8732ef38387cfe9fe6d6dabf055a04,2e+19,0
0x1a3c2c092cb054c4f094ce208f90e72d8af2eaea,2e+19,0
0xaa50778da5cebce521f0f94e21ab81591fe7c203,2e+19,0
0x4f45a575decb0ac362b0520b74c157c6c334c433,2e+19,0
0xcf1dd835a5ca31387d7fde84618fb8adfcd47660,2e+19,0
0xda4b5b1912f5c4dc96cd5cd23228a1bb430b8ae8,2e+19,0
0x1f3c1f4880057a1c025514dcd08fa1dcb16746bb,2e+19,0
0x377861c9bb15e3584882033917b2d91680a28ea7,2e+19,0
0xe55f403ec12e0531189b3db6c24fcd9de12cce17,2e+19,0
0x8740ddaa9297af5d01fc094629d7cee6b44cc167,2e+19,0
0xe8f443cd80b9fba3dac85d5314ef63fb61686c49,2e+19,0
0x4e58597ae1f75f6bfbc436672613200fdcd53413,2e+19,0
0xb6ce28adf675d8952febb7b1824d2f7a27417e42,2e+19,0
0x640c3ea73fab9656cbcfdbf288882c6b433412e8,2e+19,0
0x1578b9692909fd30ef4d5405fecaaaf6cb0f2bb4,2e+19,0
0xb37b07222d7abaeed8128949547b0fa0baf2c9a4,2e+19,0
0xab2ad1f2a4d2a6f1d4dcf47a8fe4299a7c1795c2,2e+19,0
0x1d9c28cf89c599c0a2d4882289d8654548f50693,2e+19,0
0x56c153f375563df6ca44ca9e7ca4f2ce6f41d303,2e+19,0
0x8b580021f3035bf61b344fcc4a4a0195f13089ef,2e+19,0
0x7bafc07e809461ef3454cd22fd6ba4fc485c9d5c,2e+19,0
0x2b18d42d65cafff3ae9da2bd529bb0e661505194,2e+19,0
0x9ef7fc5e7deb22f6af520d6caf9af8f47da22cd8,2e+19,0
0x523a9f0f5103fa04a09e2c4d689e9d6c1f9e3f3c,2e+19,0
0xa6fec6e136cdff98e5632daab621b873f9d5ccab,2e+19,0
0x0e82a30d9a7d5e52d3840972e83c071aa23aeacf,2e+19,0
0xa375776b891e8cde9fcce3ed9f9f93d44322ee98,2e+19,0
0x15d1aaa6b80d27548ae12225f8bb49fb07da563f,2e+19,0
0x83973176890ec966ef08c01ef36d9e3619f4c246,2e+19,0
0x22743bd22d13a37d598f541b9725c36abea9dbde,2e+19,0
0x9fdaf888b8ed088af5a12f2660783cad3604effb,2e+19,0
0xe6493eb8be0520082f01bdf99880b309cd528e49,2e+19,0
0x511a4f42157ed7fdbdd2405d892fdec11e39e47c,2e+19,0
0xf98a339b993fc8da064dedf62863bca4b6bd7778,2e+19,0
0x5bcb7d9ef04ad9b1c36b76b5d0b2cba4dce1fb4c,2e+19,0
0x05b7ca0f9b4b24d091169d9e9b8ea279575758ce,2e+19,0
0xbd6a7bf139bda65aaa6dccc13f2949c798d71580,2e+19,0
0xe42a493e94ff06d927af2707907feea6075b479b,2e+19,0
0xe483d4905587092ff778b11587b4114036f8730d,2e+19,0
0xcb42297a3b9e9114942a010ff75ab62f4fd69a29,2e+19,0
0xe73e020f586c12524b5f5bba6c5815b3b60d7290,2e+19,0
0xe23d02352baa38bacabad8d48073caf3f4c53178,2e+19,0
0x8310b433af7142376ff2f2401081eec7eaf38d1a,2e+19,0
0x876573d55c96bd8410897257fc73be927f250ba4,2e+19,0
0x9c68459d1fa7179daf39f9d97dad2cdd3010100e,2e+19,0
0xf79df7f448a4ba4af5a4135dd4b9e82fa107c920,2e+19,0
0xee80c144abd3263c6c89682cbac2858157a95a04,2e+19,0
0xf7bd66aeec5fc1c36bc3dcad5b7a5681672892e7,2e+19,0
0x6600792a23f1a281093144bff2bae64a3c74ec0d,2e+19,0
0xee5ba2ac44c678d365362d1359a7fa6ae1fc9d55,2e+19,0
0x791740a627c253c8655f4917444b11875a5b8295,2e+19,0
0x70109e6fe097d374da20ed38e2be462f681af096,2e+19,0
0x45951c5c585117aa09ed8780425095554e8c826f,2e+19,0
0x4c6f9a8b24781ec4cf8e178ab91177fc7f682be4,2e+19,0
0x9abd0d17d671b7f7a34e4639638bd6b96375d95c,2e+19,0
0xb846b94776d3db3f6c881899433c261928c9d336,2e+19,0
0x909322b5416ff0e13dba3100ab80f499245bd4da,2e+19,0
0xd63bd8b90cecbed46a627ff339690c204f26135a,2e+19,0
0xc19ebb14d49164715b2b324dbc505342924c3152,2e+19,0
0xf111a7f47dbdcfa5e0af0b0543cd5a8cccf5beee,2e+19,0
0xc126dbfc873a640138e816c0406684e9ad9439ce,2e+19,0
0xdd53e41157cce59d50cec85d5c381695edd8df3c,2e+19,0
0x45e689301d249f64115d15be175a12097c192b2f,2e+19,0
0x8f099a29522dc2e2ed1f78d280f0a3133db64f3e,2e+19,0
0x01987fe3e85fd6375e46307a37483ee913258469,2e+19,0
0x10c805b6187d03d5e95c1bfccc25bf8457c127bc,2e+19,0
0x7f7912d9b29c8c1476cbd788a146c7541fff0ba9,2e+19,0
0xe35435aa841f9fa10a7b5bbdcb443f9964ebfa0a,2e+19,0
0x33e63ca1f297395f86ae365b007bc87e7ad8453b,2e+19,0
0xe784005ac743f01677ff80bc0cf9096717689a51,2e+19,0
0x803f2c3b89b307e373503f49dc78f1a230242706,2e+19,0
0x7939faa5f49cac25040fa3c3bdcfbe0aa9daf996,2e+19,0
0xb33027f0277f788ede8b5da4438452229929a33a,2e+19,0
0xdcd0be4a470bc5cfa9cc729026bca3fbc1915c99,2e+19,0
0x23a81e1c1b6647b2029ee543f4dd194b4f4aef7f,2e+19,0
0x3293ea143269f162ab473d1890aa05d5e24e1034,2e+19,0
0xa40b02f0d95e05e83582963d3f86748fd1914570,2e+19,0
0xc3b38d2f099dc7c2fc98a332b0384bee6eaa57bf,2e+19,0
0x8dce9ff4ce2af9c59f3f3a2aca14f2e416a4d7d7,2e+19,0
0xc118e91fb2c70edb151e260462bb818e980834b2,2e+19,0
0xa036e4f1cca2a901ddddafd04541b1e3aba675b6,2e+19,0
0x91f250fa025fc2869ab733e58864cb5a6de6ded8,2e+19,0
0x2995e1a58ec511f9625a8eb3b5fab851194731a1,2e+19,0
0x26b31b029b7e199663a9b24cbd427604fad476dd,2e+19,0
0x6312d2ce49f56bbb410c3e112c03cc327557e931,2e+19,0
0x02a0752c647b9282fd0f1f86617858140d330ecc,2e+19,0
0x8c533069906dbda7221878db678c39284cc2be7c,2e+19,0
0x7569a79688f7ea98ad197cf58a6a9f600920343e,2e+19,0
0x707a734434ee33a5cdac00d3131c6397640da26f,2e+19,0
0xd70f24cdd0c43e0786a86c2d6d8e64151fb1ee5b,2e+19,0
0x1aaf6f388770105aa7b215c47252212565c9e6d4,2e+19,0
0x2f057af21c69abfda4f6d2c1f58eaa0e79f5747f,2e+19,0
0x657f8c15eab4d24bff0a9581170d1fd3e6a43e76,2e+19,0
0x90baf640e82593a14739f1b85c017149f03684b8,2e+19,0
0xca1b8705437bef29eb5fb3eeae5113752ac1b8b9,2e+19,0
0xbb6eeb033d36b8ef24da676bfa0daff909c49da6,2e+19,0
0x5219f75148cde9a9e9070ca090f49f82670cd351,2e+19,0
0x6eea5763f12183e678fb4e73cc5d13c8baafc2eb,2e+19,0
0x1da5f02ba4a50d4501c0cbf809e6fb0b4517ac09,2e+19,0
0xe775c878ad3b3443c176744a7afb6fb45be5b685,2e+19,0
0xf6db906a0a457f373ad208af1e4821c71c18438c,2e+19,0
0xef715c8da762ba181d48327c220058205d465922,2e+19,0
0x17fdf3efc6c6327551ceec84f39dfaf6fffd09c6,2e+19,0
0x94bb08be8451acd154299001e1406180c1e88ea7,2e+19,0
0x98048701b8d48d6103d95d1c0dac3e5a215a8ff4,2e+19,0
0xc03255659ffb6b8d30ca681d11fae7e79617323b,2e+19,0
0x444b2ac60495a888c4e5a14ba9371e6667a0fa6c,2e+19,0
0x042689d6ff538f70a69a0514e4d82d5456a2c1cd,2e+19,0
0xe8ffb34fed0838f9abbe4e79e2adbbe76d755934,2e+19,0
0xc3ac4f00afb16be89cd95023c4b87ab60d943b86,2e+19,0
0x4685e93219b49378149e534fb7cf903a478ac17c,2e+19,0
0xccab1ea7c7b18f49ee1f3a55b253eb51f1dd6c7c,2e+19,0
0x8cb2e177649f9283d4d41980925aecfa0638e0cf,2e+19,0
0x7f0fcee5ada955b109afae98e9736b483ed10f68,2e+19,0
0x02be7605e0ee62449c403503d04f01c9daa25c37,2e+19,0
0x4291886120cecad42a540dea852ecd6902f6b4e6,2e+19,0
0x4af062636e3bdc11d78e20e19f77c4cf9685e753,2e+19,0
0x13783b73ee5ad543449d75886b14a915f7a3aa81,2e+19,0
0xaf1d4e38843ddeb1cf679bc081295febd360afa9,2e+19,0
0x60c1771834742543e825ea65db70f345ff21c8eb,2e+19,0
0x869d7bee26ebc57209884ddcc7a0cdb5dc3d9bc1,2e+19,0
0x6870700a9b81665fa246d7cd238905ea2348c84d,2e+19,0
0xd436dca4c5aed6139e3bdcfb456db5dc224b1c40,2e+19,0
0x7003d565f8e3c5ecd659db9d6789372a5877d1ac,2e+19,0
0x71dc8ef4a0df8e64e7da34c8959e7b5d6bea4fdf,2e+19,0
0xdbd808c60cd6ceba4c51445af6ee004f23f3cac7,2e+19,0
0xab19ecd8869dbd21cf53696b660e099b427cdbf9,2e+19,0
0x20433b0b3afa05bfc3306a48416f010566e156a9,2e+19,0
0x41bf7fd6a49aad8e7baed48df1a865f562d445d5,2e+19,0
0xf210e9cd343bb314596f313567c38430783f90c3,2e+19,0
0x65c781234d4961f1f0c85967db3d01add1190829,2e+19,0
0xdcdaa84b73c5101bfd03b7b1689fc43f73285ed0,2e+19,0
0xc2f8161fb382753a59c2090ec6afa9754a6eb5e6,2e+19,0
0xf176edc346e1b5d23a955ca48d265d269f3410b7,2e+19,0
0x0cc163517f7ddca82d63f405622162195792871c,2e+19,0
0x2a44b07f5a9f647b00e3a54543cb9d8c735f2936,2e+19,0
0x775693bbabfe82ebaf39864eea5c98201b0399e2,2e+19,0
0x18f1d11dc053428ef207a2231e9caf7140894fcf,2e+19,0
0xa45350a7fc81faf8510e05579eedc7e8c29b537d,2e+19,0
0xdb95606840dccf279b1137d14d868b96a4f8cc20,2e+19,0
0xcaba4459309baeb9f3396227f1b3ed5276a46095,2e+19,0
0x62a148357762e0ae2999d34e03e247ffab366a8e,2e+19,0
0x02345609a1534a72eac535616a3b2529b89bee36,2e+19,0
0x173ccac4d36cd1d3be25599b4230143533c03e7d,2e+19,0
0x3671435df4881a0e66f27441d6d4b1d81a4e88e4,2e+19,0
0xf39c813de4056e380e0c58046388aa01e3eca586,2e+19,0
0xc1e2377d801dc6f8f3264a881d61cd71dffe85c4,2e+19,0
0x13c9fb9560fb4c6e3a54b3410c5bb56f7b835744,2e+19,0
0xcee61b9c0ebcebdb48900b088eb668530df66a8f,2e+19,0
0x957cb295c1d885f1d3189ea8f294e4479c1e2f78,2e+19,0
0x92f3356c3590d6c49d141f0212b7b43acd4a8357,2e+19,0
0xc8fcb96543811357e47b4cb175fb60695f2a9b9a,2e+19,0
0x33fe8ddb6612c41a4926578a9aad09228d807e48,2e+19,0
0x44a867f2d6e2388b092fb5d2b5bfaf388c27750f,2e+19,0
0x0a100d9f808c87cab679d6c11b659d3eaad9d4cb,2e+19,0
0xd44d2b78acf3f4f3f4ec7e2c45a20cc4c61d7acc,2e+19,0
0xb40621160ca1175c5e609090b5ef4c887c30fc31,2e+19,0
0xfe9983796f6a5bd91a492baa17b889ae238630cd,2e+19,0
0x7acb5098cb723fc9062e87fc215dc5b154da5c71,2e+19,0
0x97b4b78b9de98667f65e1ef40ad6d3a0c875ff47,2e+19,0
0x46cef47a0af290339ead07b7e79f1de7e9dfa351,2e+19,0
0x2b506a125fbbb7ffe570b4e4abe2ef70842606ed,2e+19,0
0xec7207735bc556b4f9ae22fc02571b10dae5ae2e,2e+19,0
0x2cd59944f2d076a22caa7293958f3103f9d2adb4,2e+19,0
0x8d02fa5845553a0b7d7c637804450f1a5871f92d,2e+19,0
0xc4b29125446756f55bc4141ac3ecdcd4129d0ee4,2e+19,0
0x27e98fa199836591c96f9df5347d903657b1927c,2e+19,0
0xc00691a7db2e9254c9b295923a393a24099ca613,2e+19,0
0xfd2c06deef6787ab70e8fd8c577ebff747b243e1,2e+19,0
0xba25afc77f4a198d5a90fb9a40db96f2dd0eda2b,2e+19,0
0x66a39b3d373e7dc92305b56b3e53747a351b4ab7,2e+19,0
0x2f392660387c421081b64b03657452b36defe591,2e+19,0
0x067e8e52b8c90d37678b7a5272959e4b0687e905,2e+19,0
0x7e43ecef65a39cf1780ee21ac022c3e2d93cc9bb,2e+19,0
0x7531ca3dc5542075806785f93909057b59cb71ed,2e+19,0
0x6cbc757b8ca3ec276c91339f0f01e569e0f827b2,2e+19,0
0x69c7c60f63972e2312f3094cb420a3d4168ddb45,2e+19,0
0xc9cb144a822e576b1a0535c5dda18bfcf7bfa5bb,2e+19,0
0x12723b2b44f6b790286346e9e15edcd633cc0f4c,2e+19,0
0x2f27bde1e22dbcddf67e52c4098a421fd82fcb5a,2e+19,0
0xd962cc68c347717af7217ad19fff69982325f383,2e+19,0
0x9ce086c2f9f6082503e2237fc0943eec087e09db,2e+19,0
0xbf9e5731c52ded7e3196c202070d704308bbf7fa,2e+19,0
0x25885765289b118e9f9eaf0b1636c3184e23ee7c,2e+19,0
0xecaeeadaf375a3c01dedb4e830a183b1b0a35b69,2e+19,0
0x885dfc7a27563548819f1c62d2917e2ab78f39f9,2e+19,0
0x554b6af565c56db920259726806f53dc752bf52b,2e+19,0
0x9a9ba174c4b65e600f50edea45eaffc2435cf6e5,2e+19,0
0x99000053fea8402782c84844a25d233a257048f1,2e+19,0
0xff11c821bb330f0eae32005be814c7db274bb78c,2e+19,0
0x3e6d48145ad5941f2face653a3bcd2de3af99667,2e+19,0
0x19ea3c942a759b4e6ac031babe2ba93b62d23deb,2e+19,0
0x2b4a87f49132445c31ecdf702c90ae216e2a0021,2e+19,0
0x2e0f95409dd53cf8f9da4ba27090b01073b84daf,2e+19,0
0x42553f3d8909eff56fa6d47579a5ed5146b2b4e2,2e+19,0
0x8eb30833febb47578184197b864fc71a86f26a96,2e+19,0
0xf5fbbbb8fa9c0ca8c625766f48fd529f80ed4883,2e+19,0
0x5758fa1fc1245761904074199e13d6affddbced8,2e+19,0
0xa788c7d551af45cde15dc3a59a2b0177cd49d723,2e+19,0
0xc17a38d1911625cbbb095d89fe5b5baa1bbbd4ec,2e+19,0
0xa3c1d8a979db222074835821f70d21bb289d4625,2e+19,0
0xeb174618e6a6093000f1c3259ca234b16281c653,2e+19,0
0x67b45dfe3c9729599b7e1c591020c958224aed96,2e+19,0
0x24d060a8200ef0cb0a39aefd0808e52f7eb6b6e4,2e+19,0
0xd7ab99c88d7bf9257f423013d57568aee6405f34,2e+19,0
0x69fc48a95783d20be78826e5026f9ae81d076230,2e+19,0
0x0a65e8b20561c32d134629cdcdad1290f71d397d,2e+19,0
0xe73f214724fd8d8002ba54b66d5373b9bef0fd4a,2e+19,0
0x5759d5fb2ee34f12902f0ec5797d13a1a590c7dc,2e+19,0
0xabeadccd20cf82023add6c69bc442ba552c4007c,2e+19,0
0xa8c621cebb54061e3d0b5b45bee1b26a1eb3d0a7,2e+19,0
0x3b9cf60abe3d7430b09adc15914ba9c39dbe9491,2e+19,0
0x0d6366143b5db6b483449697fda53cbf4a100e55,2e+19,0
0x909d8e680fac5aff8f4140571ae90a781cec72ef,2e+19,0
0xe0197ca0e7a4de8bf4fde5a2578ec0f16a16428a,2e+19,0
0x7fac6215bbfcf8b39a0d9f20c5f39d554df26160,2e+19,0
0xe6f30e748e31a11ebea7195bdda6bea65b7da4db,2e+19,0
0x0fae6465f5cab44b034368d3d30a6220c9a4aef0,2e+19,0
0x5fdd59beb7d089ed6d484bf55a70f8b16732dc42,2e+19,0
0x8e2a77113bd4942761c5eb5e8576d7825a25111a,2e+19,0
0x6f1c53078a4359c899bac10f13ff96507eb0a027,2e+19,0
0x7bb8a368a92973ccd735444bf3a76ce2a87662b4,2e+19,0
0x287508426138a7fdee418007333c10285eac66e6,2e+19,0
0x0ba9922fdc61dda8f1c4afd4dfc6ee78db64ff0a,2e+19,0
0x05b6a1915c69b5d8fd6a1b413e47f03523523914,2e+19,0
0xd04b82efb6d19b87ac62860b7d20b35d619ec8f6,2e+19,0
0xb0e4763d1f4011063e4297efcfefb79c090444bb,2e+19,0
0xd6f7a83071c589957cf4a2fe39d8434037ac2ec9,2e+19,0
0x59f1eefbb893765097557d805265d604285f35f0,2e+19,0
0x12db7e5af93b08ff461a69610497aba9d519f3c0,2e+19,0
0x5b12a89e69edb3ecfa707129ca6801264d0dc3c3,2e+19,0
0xcb79b1b58e287265c9cd860e411361d62f9ff935,2e+19,0
0x45f4668a230b3f48dd26a0e01e10c5d1ce5c6bcc,2e+19,0
0x20c759e753602637084772b5e059ebdc0337a745,2e+19,0
0xdaca9cc90e3375fc5f2ee280586a1977c2180e6c,2e+19,0
0x5fe92cbf223a2997777b3f8d1e11ed924640c4d2,2e+19,0
0x461dbdda5e131062861e4326979dd01bbd665404,2e+19,0
0xccfb2840486fd3856dabdef00f00dd4fb82c8cdd,2e+19,0
0x796caa176302bd9c2562969710621b0b85c9c56e,2e+19,0
0x04d9df41416f07f71450ef1c32a10cb68261fa70,2e+19,0
0x5d97e539ab756e56598973120261f8c105ed658f,2e+19,0
0x3cbd640512dee0974be125598f458b319c397eb8,2e+19,0
0xd1d53e78724ff2e200fc387971b5d6a864dce7b1,2e+19,0
0x0354a10825338274806875086481b30d897889ec,2e+19,0
0xa85020d2f7d13b18adbd887374f51781c8da64ac,2e+19,0
0xc8d1f5fc5ddbc230d071dfa3526e7b5d34efb3e7,2e+19,0
0x8e2c6d7a198df7e5fe2a2b280bbc91b39515e67b,2e+19,0
0x04037e3bcf4ba123734f437b61191518f1b35e57,2e+19,0
0xffd31acb9015dad5382a5769f04ddb3890e04612,2e+19,0
0x3a81e531742ecc9c5a68142626d02fdd36f1a1b9,2e+19,0
0x67f9db515397b0633a7f0affaf989f3ae63bddbb,2e+19,0
0x8bdf4a0999b1142291bfc8e1eb5beb95f3d4eb60,2e+19,0
0x8eddc5a7dacdbeedbb4022bef166c13663e6d830,2e+19,0
0xb3fb576ded58ce031063c398cd45943829be19cc,2e+19,0
0xa6e27ebd3cfb6ca1251027cc4310606d1394e166,2e+19,0
0x6accbbfa6a109e87641a445a0aeee06da5966259,2e+19,0
0xcc856ccce9e3f745227e17f0c8ad9f2ecdafd6b5,2e+19,0
0x52fb0cb35960ad3b93191fa1bde39a2c0345df12,2e+19,0
0x078581d3f2f5081bdf12396df3c9875510b2d401,2e+19,0
0x1d644fb9992674d8c521e854541247feb4a6024a,2e+19,0
0x4ff3804fc3efd501478e0be8fdf8f7d99ce2d886,2e+19,0
0x74af07b2ac702af7316ec2e1be006f85692be00b,2e+19,0
0xc5935bfd669a2785121f3abc698cc6cef7163215,2e+19,0
0xa23284077eca30811bf6fd77e4fdf43117c7f321,2e+19,0
0x690ff965bb9b73948ce8548b7930ec3e62c2968a,2e+19,0
0x52487fb722c9d24edb9016633552e381c206a3d8,2e+19,0
0xb69a6302fe620a2576165d43f86970e3b380799c,2e+19,0
0x7b40238d44f0e3d92d3ab34f8049feca1975e3a5,2e+19,0
0xd075bc7e9d0ef36e8c4e55c10a4a5a0822f9d7f5,2e+19,0
0xcb07a97639f777a16b842bf2e0ec8e16bd5361ae,2e+19,0
0x56891fb6f4d679dbf7fb409eb4b5fbd629b42c01,2e+19,0
0xc550ebc896d7398ebe1587de5945fbb8a2de021e,2e+19,0
0xdc8bc0cd85d5a5dab62d13201f600d178fbfbd52,2e+19,0
0x3f8f6e2c72de4e3c61132aa1cb2c37e72e3c1b4d,2e+19,0
0x8a587c5fbe0b6927688e1b64224db1a437959ff1,2e+19,0
0x46be2836c59fc90fc8765b9cdd28745c7eedb6f1,2e+19,0
0x6b649e43e884976ed85ed8b43dc3eb2fe6c7c8d3,2e+19,0
0xf14a2f87e2cb18e0efc35e7b69c3e381e4926e5a,2e+19,0
0x31e761b1cc59d5ca1865b56819360360ee4404a6,2e+19,0
0xec92965595c46f6e6ce17d57307a98e2db8b89bb,2e+19,0
0x3e01041746a49818cea863527e7c185fc532fdfb,2e+19,0
0xb4244a1b264949672e84abea56c0691afe31c37f,2e+19,0
0xf464077f2c7387d2a5d1898238559c97d5823809,2e+19,0
0x0220f0a903c6f86c8854a26911e1d86f23aaf204,2e+19,0
0x7d3096de371f6f9f248df741d74e551e1f1e862f,2e+19,0
0xc33299f6bc03f7775feafebfda06dc9fbb945064,2e+19,0
0x871436f4a3e9da16b346d9e7641db9bb5a5e44cf,2e+19,0
0x299e4bd1d0ac3f6597ccab8a283c25e6daecee8b,2e+19,0
0x0b6b38a4c0bb8cbe03f6647db12f69cffb56b221,2e+19,0
0xb970924624d0d0017deb955ec2479c767fc765d7,2e+19,0
0x6240d3a9a9a330eba119b6a2f9da040514ebc5f4,2e+19,0
0xbeb00eaa79c26f248704ec64b7a122d42a9ad85f,2e+19,0
0x4a845fc890219ec61bdd96e266ffff6c00907efc,2e+19,0
0x5e5f57c1a63408573a698bd223e0395c08c7044d,2e+19,0
0x2dfbe4f26a80e14980fcce250d9e3e74930c9b3c,2e+19,0
0xed975602a40dd4dd15d0f7080ccd3812b51bd18f,2e+19,0
0x6d9ed0fcdceb782a3c6881de0a173cb8c973822a,2e+19,0
0x07950568c48787f63376a1f9232a5e75522323e1,2e+19,0
0xfe8c7274f2b3f714d01f129778715c04250b9a3e,2e+19,0
0xfbcf92d00ec2f94d1431e3cba9c5f51f4c93374a,2e+19,0
